,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
241,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,375.0,141.66666666700002,241,False,1,2019-05-06 16:48:00,16.0
242,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,600.0,116.666666667,242,False,1,2019-05-06 16:48:00,17.0
243,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,116.666666667,243,False,1,2019-05-06 16:48:00,18.0
244,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,366.666666667,100.0,244,False,1,2019-05-06 16:48:00,19.0
245,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,358.33333333300004,91.6666666667,245,False,1,2019-05-06 16:48:00,20.0
246,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,383.333333333,91.6666666667,246,False,1,2019-05-06 16:48:00,21.0
247,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,366.666666667,91.6666666667,247,False,1,2019-05-06 16:48:00,22.0
249,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,375.0,108.333333333,249,False,1,2019-05-06 16:48:00,1.0
251,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,366.666666667,133.33333333299998,251,False,1,2019-05-06 16:48:00,1.0
252,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,466.666666667,133.33333333299998,252,False,1,2019-05-06 16:48:00,2.0
253,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,375.0,150.0,253,False,1,2019-05-06 16:48:00,3.0
254,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,358.33333333300004,108.333333333,254,False,1,2019-05-06 16:48:00,4.0
256,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,350.0,100.0,256,False,1,2019-05-06 16:48:00,1.0
257,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,441.666666667,83.3333333333,257,False,1,2019-05-06 16:48:00,2.0
258,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,316.666666667,91.6666666667,258,False,1,2019-05-06 16:48:00,3.0
259,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,358.33333333300004,100.0,259,False,1,2019-05-06 16:48:00,4.0
260,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,341.666666667,116.666666667,260,False,1,2019-05-06 16:48:00,5.0
261,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,483.333333333,108.333333333,261,False,1,2019-05-06 16:48:00,6.0
262,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,425.0,100.0,262,False,1,2019-05-06 16:48:00,7.0
263,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,391.666666667,100.0,263,False,1,2019-05-06 16:48:00,8.0
264,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,458.333333333,108.333333333,264,False,1,2019-05-06 16:48:00,9.0
265,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,400.0,108.333333333,265,False,1,2019-05-06 16:48:00,10.0
266,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,358.33333333300004,100.0,266,False,1,2019-05-06 16:48:00,11.0
267,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,391.666666667,141.66666666700002,267,False,1,2019-05-06 16:48:00,12.0
268,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,325.0,108.333333333,268,False,1,2019-05-06 16:48:00,13.0
269,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,341.666666667,116.666666667,269,False,1,2019-05-06 16:48:00,14.0
270,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,391.666666667,125.0,270,False,1,2019-05-06 16:48:00,15.0
271,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,358.33333333300004,83.3333333333,271,False,1,2019-05-06 16:48:00,16.0
272,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,358.33333333300004,116.666666667,272,False,1,2019-05-06 16:48:00,17.0
273,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,391.666666667,125.0,273,False,1,2019-05-06 16:48:00,18.0
275,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,475.0,125.0,275,False,1,2019-05-06 16:48:00,1.0
276,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,391.666666667,108.333333333,276,False,1,2019-05-06 16:48:00,2.0
277,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,416.666666667,141.66666666700002,277,False,1,2019-05-06 16:48:00,3.0
278,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,358.33333333300004,133.33333333299998,278,False,1,2019-05-06 16:48:00,4.0
279,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,341.666666667,116.666666667,279,False,1,2019-05-06 16:48:00,5.0
280,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,400.0,150.0,280,False,1,2019-05-06 16:48:00,6.0
284,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,375.0,125.0,284,False,1,2019-05-06 16:48:00,1.0
285,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,341.666666667,116.666666667,285,False,1,2019-05-06 16:48:00,2.0
286,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,408.333333333,116.666666667,286,False,1,2019-05-06 16:48:00,3.0
288,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,375.0,116.666666667,288,False,1,2019-05-06 16:48:00,1.0
289,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,,133.33333333299998,289,False,1,2019-05-06 16:48:00,2.0
290,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,416.666666667,75.0,290,False,1,2019-05-06 16:48:00,3.0
292,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,383.333333333,108.333333333,292,False,1,2019-05-06 16:48:00,1.0
293,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,408.333333333,158.33333333299998,293,False,1,2019-05-06 16:48:00,2.0
294,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,416.666666667,108.333333333,294,False,1,2019-05-06 16:48:00,3.0
296,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,400.0,116.666666667,296,False,1,2019-05-06 16:48:00,1.0
297,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,391.666666667,116.666666667,297,False,1,2019-05-06 16:48:00,2.0
298,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,400.0,116.666666667,298,False,1,2019-05-06 16:48:00,3.0
299,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,458.333333333,116.666666667,299,False,1,2019-05-06 16:48:00,4.0
300,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,533.333333333,91.6666666667,300,False,1,2019-05-06 16:48:00,5.0
302,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,525.0,158.33333333299998,302,False,1,2019-05-06 16:48:00,1.0
304,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,408.333333333,108.333333333,304,False,1,2019-05-06 16:48:00,1.0
305,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,458.333333333,66.6666666667,305,False,1,2019-05-06 16:48:00,2.0
306,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,375.0,150.0,306,False,1,2019-05-06 16:48:00,3.0
307,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,416.666666667,125.0,307,False,1,2019-05-06 16:48:00,4.0
308,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,375.0,125.0,308,False,1,2019-05-06 16:48:00,5.0
309,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,566.666666667,50.0,309,False,1,2019-05-06 16:48:00,6.0
310,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,333.333333333,66.6666666667,310,False,1,2019-05-06 16:48:00,7.0
312,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,375.0,125.0,312,False,1,2019-05-06 16:48:00,1.0
313,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,350.0,116.666666667,313,False,1,2019-05-06 16:48:00,2.0
314,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,475.0,150.0,314,False,1,2019-05-06 16:48:00,3.0
315,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,366.666666667,116.666666667,315,False,1,2019-05-06 16:48:00,4.0
316,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,383.333333333,166.66666666700002,316,False,1,2019-05-06 16:48:00,5.0
318,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,416.666666667,100.0,318,False,1,2019-05-06 16:48:00,1.0
319,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,391.666666667,108.333333333,319,False,1,2019-05-06 16:48:00,2.0
320,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,333.333333333,133.33333333299998,320,False,1,2019-05-06 16:48:00,3.0
321,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,325.0,141.66666666700002,321,False,1,2019-05-06 16:48:00,4.0
322,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,416.666666667,116.666666667,322,False,1,2019-05-06 16:48:00,5.0
323,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,116.666666667,323,False,1,2019-05-06 16:48:00,6.0
325,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,450.0,91.6666666667,325,False,1,2019-05-06 16:48:00,1.0
326,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,441.666666667,108.333333333,326,False,1,2019-05-06 16:48:00,2.0
327,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,316.666666667,150.0,327,False,1,2019-05-06 16:48:00,3.0
328,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,375.0,125.0,328,False,1,2019-05-06 16:48:00,4.0
329,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,358.33333333300004,91.6666666667,329,False,1,2019-05-06 16:48:00,5.0
332,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,383.333333333,141.66666666700002,332,False,1,2019-05-06 16:48:00,1.0
333,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,425.0,116.666666667,333,False,1,2019-05-06 16:48:00,2.0
334,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,416.666666667,100.0,334,False,1,2019-05-06 16:48:00,3.0
335,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,291.666666667,58.3333333333,335,False,1,2019-05-06 16:48:00,4.0
336,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,300.0,75.0,336,False,1,2019-05-06 16:48:00,5.0
337,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,291.666666667,116.666666667,337,False,1,2019-05-06 16:48:00,6.0
338,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,308.333333333,116.666666667,338,False,1,2019-05-06 16:48:00,7.0
339,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,333.333333333,125.0,339,False,1,2019-05-06 16:48:00,8.0
340,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,,83.3333333333,340,False,1,2019-05-06 16:48:00,9.0
341,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,391.666666667,91.6666666667,341,False,1,2019-05-06 16:48:00,10.0
342,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,358.33333333300004,91.6666666667,342,False,1,2019-05-06 16:48:00,11.0
343,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,341.666666667,100.0,343,False,1,2019-05-06 16:48:00,12.0
344,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,341.666666667,125.0,344,False,1,2019-05-06 16:48:00,13.0
345,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,358.33333333300004,100.0,345,False,1,2019-05-06 16:48:00,14.0
346,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,408.333333333,116.666666667,346,False,1,2019-05-06 16:48:00,15.0
348,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,441.666666667,133.33333333299998,348,False,1,2019-05-06 16:48:00,1.0
349,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,408.333333333,116.666666667,349,False,1,2019-05-06 16:48:00,2.0
351,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,425.0,175.0,351,False,1,2019-05-06 16:48:00,1.0
352,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,325.0,125.0,352,False,1,2019-05-06 16:48:00,2.0
353,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,425.0,91.6666666667,353,False,1,2019-05-06 16:48:00,3.0
354,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,375.0,91.6666666667,354,False,1,2019-05-06 16:48:00,4.0
355,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,450.0,125.0,355,False,1,2019-05-06 16:48:00,5.0
356,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,,75.0,356,False,1,2019-05-06 16:48:00,6.0
357,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,508.333333333,200.0,357,False,1,2019-05-06 16:48:00,7.0
359,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,475.0,100.0,359,False,1,2019-05-06 16:48:00,1.0
360,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,350.0,141.66666666700002,360,False,1,2019-05-06 16:48:00,2.0
361,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,,100.0,361,False,1,2019-05-06 16:48:00,3.0
362,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,450.0,91.6666666667,362,False,1,2019-05-06 16:48:00,4.0
363,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,116.666666667,363,False,1,2019-05-06 16:48:00,5.0
364,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,400.0,108.333333333,364,False,1,2019-05-06 16:48:00,6.0
365,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,433.333333333,158.33333333299998,365,False,1,2019-05-06 16:48:00,7.0
366,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,375.0,158.33333333299998,366,False,1,2019-05-06 16:48:00,8.0
367,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,416.666666667,75.0,367,False,1,2019-05-06 16:48:00,9.0
370,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,433.333333333,141.66666666700002,370,False,1,2019-05-06 16:48:00,1.0
371,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,358.33333333300004,133.33333333299998,371,False,1,2019-05-06 16:48:00,2.0
372,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,166.66666666700002,372,False,1,2019-05-06 16:48:00,3.0
373,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,408.333333333,125.0,373,False,1,2019-05-06 16:48:00,4.0
374,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,391.666666667,150.0,374,False,1,2019-05-06 16:48:00,5.0
375,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,375.0,158.33333333299998,375,False,1,2019-05-06 16:48:00,6.0
376,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,400.0,116.666666667,376,False,1,2019-05-06 16:48:00,7.0
377,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,408.333333333,175.0,377,False,1,2019-05-06 16:48:00,8.0
378,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,,33.3333333333,378,False,1,2019-05-06 16:48:00,9.0
379,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,450.0,133.33333333299998,379,False,1,2019-05-06 16:48:00,10.0
380,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,416.666666667,166.66666666700002,380,False,1,2019-05-06 16:48:00,11.0
381,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,383.333333333,91.6666666667,381,False,1,2019-05-06 16:48:00,12.0
383,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,366.666666667,116.666666667,383,False,1,2019-05-06 16:48:00,1.0
384,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,358.33333333300004,100.0,384,False,1,2019-05-06 16:48:00,2.0
385,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,433.333333333,125.0,385,False,1,2019-05-06 16:48:00,3.0
387,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,391.666666667,133.33333333299998,387,False,1,2019-05-06 16:48:00,1.0
389,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,408.333333333,125.0,389,False,1,2019-05-06 16:48:00,1.0
390,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,358.33333333300004,183.333333333,390,False,1,2019-05-06 16:48:00,2.0
391,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,183.333333333,391,False,1,2019-05-06 16:48:00,3.0
392,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,433.333333333,158.33333333299998,392,False,1,2019-05-06 16:48:00,4.0
393,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,366.666666667,150.0,393,False,1,2019-05-06 16:48:00,5.0
394,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,400.0,158.33333333299998,394,False,1,2019-05-06 16:48:00,6.0
395,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,350.0,141.66666666700002,395,False,1,2019-05-06 16:48:00,7.0
396,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,383.333333333,150.0,396,False,1,2019-05-06 16:48:00,8.0
397,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,391.666666667,150.0,397,False,1,2019-05-06 16:48:00,9.0
398,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,358.33333333300004,175.0,398,False,1,2019-05-06 16:48:00,10.0
399,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,383.333333333,158.33333333299998,399,False,1,2019-05-06 16:48:00,11.0
400,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,616.666666667,125.0,400,False,1,2019-05-06 16:48:00,12.0
401,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,358.33333333300004,108.333333333,401,False,1,2019-05-06 16:48:00,13.0
402,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,375.0,108.333333333,402,False,1,2019-05-06 16:48:00,14.0
403,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,400.0,125.0,403,False,1,2019-05-06 16:48:00,15.0
405,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,333.333333333,91.6666666667,405,False,1,2019-05-06 16:48:00,1.0
407,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,483.333333333,116.666666667,407,False,1,2019-05-06 16:48:00,1.0
408,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,366.666666667,133.33333333299998,408,False,1,2019-05-06 16:48:00,2.0
409,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,375.0,91.6666666667,409,False,1,2019-05-06 16:48:00,3.0
410,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,441.666666667,166.66666666700002,410,False,1,2019-05-06 16:48:00,4.0
411,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,416.666666667,150.0,411,False,1,2019-05-06 16:48:00,5.0
412,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,416.666666667,166.66666666700002,412,False,1,2019-05-06 16:48:00,6.0
413,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,391.666666667,100.0,413,False,1,2019-05-06 16:48:00,7.0
414,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,408.333333333,116.666666667,414,False,1,2019-05-06 16:48:00,8.0
415,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,425.0,166.66666666700002,415,False,1,2019-05-06 16:48:00,9.0
416,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,400.0,141.66666666700002,416,False,1,2019-05-06 16:48:00,10.0
417,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,425.0,100.0,417,False,1,2019-05-06 16:48:00,11.0
418,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,691.666666667,100.0,418,False,1,2019-05-06 16:48:00,12.0
419,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,441.666666667,133.33333333299998,419,False,1,2019-05-06 16:48:00,13.0
420,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,3.0,383.333333333,91.6666666667,420,False,1,2019-05-06 16:48:00,14.0
421,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,3.0,366.666666667,91.6666666667,421,False,1,2019-05-06 16:48:00,15.0
422,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,416.666666667,116.666666667,422,False,1,2019-05-06 16:48:00,16.0
425,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,441.666666667,175.0,425,False,1,2019-05-06 16:48:00,1.0
426,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,416.666666667,133.33333333299998,426,False,1,2019-05-06 16:48:00,2.0
428,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,383.333333333,116.666666667,428,False,1,2019-05-06 16:48:00,1.0
430,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,408.333333333,116.666666667,430,False,1,2019-05-06 16:48:00,1.0
431,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,1.0,358.33333333300004,108.333333333,431,False,1,2019-05-06 16:48:00,2.0
432,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,391.666666667,158.33333333299998,432,False,1,2019-05-06 16:48:00,3.0
434,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,400.0,133.33333333299998,434,False,1,2019-05-06 16:48:00,1.0
435,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,0.0,375.0,150.0,435,False,1,2019-05-06 16:48:00,2.0
436,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,0.0,391.666666667,158.33333333299998,436,False,1,2019-05-06 16:48:00,3.0
437,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,1.0,,100.0,437,False,1,2019-05-06 16:48:00,4.0
438,CONTROL FEEDBACK,5,10:2019_May_06_1648,0,2.0,433.333333333,108.333333333,438,False,1,2019-05-06 16:48:00,5.0
439,CONTROL FEEDBACK,5,10:2019_May_06_1648,1,2.0,366.666666667,150.0,439,False,1,2019-05-06 16:48:00,6.0
442,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,,433.333333333,150.0,2,False,1,2019-05-07 10:21:00,
443,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,316.666666667,133.33333333299998,3,False,1,2019-05-07 10:21:00,
444,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,516.666666667,150.0,4,False,1,2019-05-07 10:21:00,
445,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,3.0,416.666666667,150.0,5,False,1,2019-05-07 10:21:00,
446,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,3.0,466.666666667,133.33333333299998,6,False,1,2019-05-07 10:21:00,
448,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,3.0,700.0,191.666666667,8,False,1,2019-05-07 10:21:00,1.0
449,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,533.333333333,125.0,9,False,1,2019-05-07 10:21:00,2.0
450,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,675.0,108.333333333,10,False,1,2019-05-07 10:21:00,3.0
451,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,2.0,525.0,83.3333333333,11,False,1,2019-05-07 10:21:00,4.0
452,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,2.0,625.0,100.0,12,False,1,2019-05-07 10:21:00,5.0
453,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,1.0,358.33333333300004,91.6666666667,13,False,1,2019-05-07 10:21:00,6.0
454,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,366.666666667,83.3333333333,14,False,1,2019-05-07 10:21:00,7.0
456,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,691.666666667,150.0,16,False,1,2019-05-07 10:21:00,1.0
457,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,533.333333333,75.0,17,False,1,2019-05-07 10:21:00,2.0
458,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,400.0,100.0,18,False,1,2019-05-07 10:21:00,3.0
459,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,500.0,125.0,19,False,1,2019-05-07 10:21:00,4.0
460,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,475.0,66.6666666667,20,False,1,2019-05-07 10:21:00,5.0
461,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,0.0,400.0,91.6666666667,21,False,1,2019-05-07 10:21:00,6.0
462,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,1.0,525.0,91.6666666667,22,False,1,2019-05-07 10:21:00,7.0
464,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,2.0,458.333333333,91.6666666667,24,False,1,2019-05-07 10:21:00,1.0
465,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,375.0,141.66666666700002,25,False,1,2019-05-07 10:21:00,2.0
466,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,491.666666667,75.0,26,False,1,2019-05-07 10:21:00,3.0
467,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,2.0,491.666666667,208.333333333,27,False,1,2019-05-07 10:21:00,4.0
468,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,3.0,416.666666667,100.0,28,False,1,2019-05-07 10:21:00,5.0
469,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,3.0,416.666666667,83.3333333333,29,False,1,2019-05-07 10:21:00,6.0
470,CONTROL FEEDBACK,10,11:2019_May_07_1021,1,3.0,466.666666667,108.333333333,30,False,1,2019-05-07 10:21:00,7.0
471,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,3.0,433.333333333,100.0,31,False,1,2019-05-07 10:21:00,8.0
472,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,2.0,475.0,91.6666666667,32,False,1,2019-05-07 10:21:00,9.0
473,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,1.0,416.666666667,100.0,33,False,1,2019-05-07 10:21:00,10.0
475,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,475.0,100.0,35,False,1,2019-05-07 10:21:00,1.0
476,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,341.666666667,100.0,36,False,1,2019-05-07 10:21:00,2.0
477,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,,16.6666666667,37,False,1,2019-05-07 10:21:00,3.0
478,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,383.333333333,133.33333333299998,38,False,1,2019-05-07 10:21:00,4.0
479,CONTROL FEEDBACK,10,11:2019_May_07_1021,0,0.0,391.666666667,116.666666667,39,False,1,2019-05-07 10:21:00,5.0
