,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
119,39649:2022-12-31 18:13:29.014,10 Trials,CONTROL FEEDBACK,364.0676470588234,370.0105263157895,371.02000000000004,353.195,382.81176470588235,383.32105263157894,374.2421052631579,371.4934959349596
120,39658:2022-12-29 09:03:49.456,5 Trials,CONTROL FEEDBACK,461.01818181818174,471.4690476190476,453.20909090909095,464.63636363636374,468.3800000000001,444.79285714285714,439.9585365853657,449.50281690140844
121,39685:2022-12-26 21:08:12.405,10 Trials,CONTROL FEEDBACK,456.07692307692304,444.43181818181824,456.70000000000005,459.7136363636364,454.0299999999999,430.5666666666667,464.4285714285715,447.4743243243243
122,396:2022-08-09 18:31:46.070,5 Trials,CONTROL FEEDBACK,434.28088235294115,439.46585365853656,435.423076923077,432.64250000000004,441.9853658536585,428.2142857142858,432.55813953488365,443.0028571428572
123,39766:2023-01-28 15:09:24.485,5 Trials,CONTROL FEEDBACK,515.4868421052631,502.07142857142856,533.8205128205128,499.25,520.3333333333334,520.3076923076923,525.0243902439024,510.94029850746267
124,397:2022-08-09 14:47:30.696,10 Trials,CONTROL FEEDBACK,510.40884955752216,506.01052631578943,503.0631578947369,489.62272727272733,483.9789473684211,474.9111111111112,517.8,503.4
125,398:2022-08-09 15:45:43.375,5 Trials,CONTROL FEEDBACK,491.24000000000007,488.98333333333335,481.6349999999999,481.0567567567567,480.04722222222216,487.2972972972973,510.0702702702703,474.16428571428554
126,399:2022-08-14 12:56:44.048,10 Trials,CONTROL FEEDBACK,489.8338842975203,492.395,481.3333333333333,475.6578947368421,508.6650000000001,481.93,477.5473684210526,480.97948717948725
127,400:2022-08-17 11:46:11.538,5 Trials,CONTROL FEEDBACK,407.977027027027,381.8071428571428,385.26829268292687,392.33809523809515,399.595238095238,391.44,387.83250000000004,394.68805970149253
128,401:2022-08-18 12:16:28.340,10 Trials,CONTROL FEEDBACK,407.1774436090225,422.65000000000003,410.31428571428575,411.5952380952382,411.11,445.12,431.85714285714283,407.8942028985506
129,404:2022-09-15 21:25:13.283,5 Trials,CONTROL FEEDBACK,408.92285714285725,419.71666666666664,423.33500000000004,435.6395348837208,422.2139534883721,437.8441860465116,419.53000000000003,414.06249999999994
130,405:2022-09-15 20:43:17.754,10 Trials,CONTROL FEEDBACK,356.69243697479,366.9545454545453,355.4,364.00000000000006,379.61176470588236,356.3823529411764,354.91428571428577,360.6469230769231
131,406:2022-09-17 22:14:52.151,5 Trials,CONTROL FEEDBACK,409.5,397.16744195348844,402.3268292682926,388.3736842631578,405.12162164864856,392.78108102702697,394.99189189189184,395.48196727868856
132,407:2022-09-16 19:00:23.070,10 Trials,CONTROL FEEDBACK,447.9044117647059,450.2523809523809,447.22631578947363,443.9238095238095,456.9363636363636,452.62,455.97142857142865,458.87697841726623
133,408:2022-09-16 18:58:18.758,5 Trials,CONTROL FEEDBACK,434.61097560975634,430.20232558139537,443.711904761905,436.44999999999993,426.05476190476196,432.99302325581397,431.1697674418605,441.42307692307685
134,409:2022-09-18 21:10:29.186,10 Trials,CONTROL FEEDBACK,507.85263157894735,496.02380952380963,511.30909090909086,458.58499999999987,476.9049999999999,487.4055555555556,512.278947368421,492.56198347107454
135,410:2022-09-17 12:38:49.249,5 Trials,CONTROL FEEDBACK,412.88000000000017,409.06428571428563,418.98809523809524,431.25750000000005,427.8238095238094,423.6575000000001,416.00952380952396,414.105633802817
136,411:2022-09-27 18:09:41.656,10 Trials,CONTROL FEEDBACK,362.2584615384616,358.6904761904762,361.27142857142854,368.48421052631574,365.5611111111112,362.947619047619,369.72,350.35909090909104
137,412:2022-09-18 11:31:30.468,5 Trials,CONTROL FEEDBACK,474.85972222222216,467.1763157894738,485.3523809523808,473.1897435897436,477.4785714285716,476.3395348837209,464.0585365853658,476.66285714285715
138,413:2022-09-18 11:18:47.323,10 Trials,CONTROL FEEDBACK,353.2418803418803,345.37647058823535,365.46190476190475,365.0736842105263,346.26842105263165,342.1,354.2894736842105,358.5266666666667
